pair_id	image	sentence_id	image_id	audio_id	sentence	translation	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
11.0	1125370	1	2707835735.jpg	11_2537_0_111_01_211025-164059_bem_574_elicit_0.wav	Abalumendo basano na bekala mu muputule umuli ifikope ifyo bakambatika ku cibumba.	Five men are in a room that has  pictures on the wall.	111	female	7.667999999999999	16000	vnd.wave	bem	bem
27.0	2791831	2	4777223820.jpg	27_9183_1_272_02_211113-194255_bem_b15_elicit_0.wav	Panshi alelolesha pali amenshi, yalemoneka kamana elo kafwile kakulu.	there's water in the ground, it looks like a sea of huge river	272	female	7.759	16000	vnd.wave	bem	leh
29.0	2938060	1	3574955171.jpg	29_3806_0_291_01_211114-134447_bem_433_elicit_0.wav	Abalume nabakashi nabekala pamo baleshimika ilyashi nabasekelela.	Husband and wife are seated together chatting and they are happy.	291	male	10.413	16000	vnd.wave	bem	bem
38.0	3860134	1	7232862442.jpg	38_6013_4_381_01_211112-211345_bem_ba5_elicit_2.wav	Teti mbapele umulandu pantu aba abantu balasambilila umwakwangalila pakuti belaipayana ilyo bali pali ubu bwangalo.	I cannot fault them because these people learn how to play this game so that they do not kill each other while they compete.	381	male	9.982	16000	vnd.wave	bem	bem
19.0	1971492	1	2642624688.jpg	19_7149_2_191_01_220118-150949_bem_524_elicit_1.wav	kuminwe nafwala ama gloves yabuta	He's wearing white gloves on his hands	191	female	3.108	16000	vnd.wave	bem	bem
32.0	32102021	2	4678843953.jpg	32_10202_1_322_02_220119-115106_bem_b40_elicit_0.wav	Cinshi alecita pali iyi nshita ya bushiku, bushe cilemoneka ifyo nalimo nalala?	What is he doing at night? is he sleeping?	322	female	7.01	16000	vnd.wave	bem	bem
13.0	1332353	2	2181846120.jpg	13_3235_3_132_02_211025-215228_bem_9ed_elicit_1.wav	Pa citunshitunshi ili, pamulu pali naka kuikopelako nga ule cibomfya	The laptop its has even have a small camera on top that can be used for taking photos whilst working with it. 	132	male	8.666	16000	vnd.wave	bem	nya
21.0	2117124	1	4631909374.jpg	21_1712_4_211_01_211111-094143_bem_83a_elicit_2.wav	pa ncende pene pali Isalu bakobeke isha amalangi yalekanalekana kukucingilila kukasuba	This same area has cloths of different colours that have been hung around to provide some more shade	211	female	6.965	16000	vnd.wave	bem	
32.0	3246282	1	5847006092.jpg	32_4628_2_321_01_211112-173233_bem_e94_elicit_1.wav	bushe aba abana balifye beeka?	Are these children alone?	321	female	3.153	16000	vnd.wave	bem	nyj
11.0	1163984	1	3282897060.jpg	11_6398_4_111_01_211102-080704_bem_574_elicit_2.wav	Nabafwala icisote icafitilila  icifimbile umutwe onse	she is wearing a black hat	111	female	4.265	16000	vnd.wave	bem	bem
18.0	18120930	1	4633066958.jpg	18_12093_0_181_01_211114-152244_bem_5da_elicit_0.wav	Utwaice tutatu tuli mufipepala fyabulungana mukati tuleyangala pamenshi,elyo abakalamba mumbali baletutamba.	Three kids are in round plastics rolling on water, with adults in the sides witnessing.	181	male	9.143	16000	vnd.wave	bem	toi
22.0	2279342	1	3836884647.jpg	22_7934_2_221_01_211113-011308_bem_004_elicit_1.wav	na imya umufuko wa fita ukuboko	he is carrying a black bag in his hand	221	female	3.13	16000	vnd.wave	bem	nbl
14.0	1470671	2	3356901257.jpg	14_7067_1_142_02_211111-224221_bem_5da_elicit_0.wav	Bushe uyu shitaata aleisa kunuma emwine wambwa?	Could this man be the owner of the dog?	142	male	3.879	16000	vnd.wave	bem	toi
30.0	3041053	2	2778832101.jpg	30_4105_3_302_02_211109-164550_bem_dbf_elicit_1.wav	Eya mune, kuntanshi yabanamayo nako kuli abantu bambi abaleyenda.	And ahead of them other people are walking.	302	female	8.961	16000	vnd.wave	bem	bem
13.0	1369780	1	1304961697.jpg	13_6978_0_131_01_211031-155245_bem_9ed_elicit_0.wav	Abaice babili bali pa meenshi nabeminina patuntu, balebadonsa kuntambo.	Two boys are wakeskating on the water while holding on to a rope.	131	male	7.077999999999999	16000	vnd.wave	bem	nya
19.0	1969622	1	8038855203.jpg	19_6962_2_191_01_220117-172022_bem_524_elicit_1.wav	Umulumendo umo afwele akashati akabuuta apo apalembelwe naifilembo	One of the boys is wearing a white shirts with inscriptions on it	191	female	7.191	16000	vnd.wave	bem	bem
7.0	715932	1	244571201.jpg	7_1593_2_71_01_170101-034246_bem_74d_elicit_1.wav	eyaye imimana shamusango uyu eshalinga abantu ukusambamo pantu tamwaba finama fingabalya.	It is actually better for people to swim in a pool than a big dangerous river.	71	female	10.368	16000	vnd.wave	bem	toi
6.0	614304	1	1356796100.jpg	6_1430_4_61_01_211027-094616_bem_53e_elicit_2.wav	Eee kwena limbi ninfula inga kushafye amaluba umusango ulya pantu ukutapilisha teti umuntu akumemo	Maybe it is the rain that that has let to the flowers growing  like this because one can't manage  watering.	61	male	16.584	16000	vnd.wave	bem	bem
21.0	2119271	2	4718415992.jpg	21_1927_1_212_02_211114-102115_bem_85e_elicit_0.wav	Umu munshi babelele mulemoneka nalimo ni munshi yabulalo ubukalamba saana, mulemonapo shani?	They appear to be under a huge bridge. what do you think?	212	male	5.785	16000	vnd.wave	bem	bem
16.0	1675472	1	3340857141.jpg	16_7547_2_161_01_170101-072929_bem_74d_elicit_1.wav	elo kwati shili mupaga emobashi twele	And it is like the dogs are in the bush where they have taken them.	161	female	9.937	16000	vnd.wave	bem	toi
15.0	1573131	2	3612538549.jpg	15_7313_1_152_02_211030-105055_bem_8cc_elicit_0.wav	Mulandu nshi ashibatike amenso yakwe?	Why is he holding his eyes?	152	female	4.083	16000	vnd.wave	bem	bem
33.0	3347251	2	6342262756.jpg	33_4725_1_332_02_211109-135409_bem_b14_elicit_0.wav	Aba abalumendo baleteya umupila wa kumolu	These men are playing football	332	female	4.9	16000	vnd.wave	bem	nse
	354	1	502783522.jpg	35_4_01_210926-163658_bem_72c_elicit_2.wav	Ilemo fye baisendele fye baisendele fye mukulunga ku bantu  utunama.	It is like it was just taken there by people to hunt wild animals.	11	male	6.692	16000	vnd.wave	bem	bem
12.0	1229883	2	2089542487.jpg	12_2988_3_122_02_211106-101011_bem_e3a_elicit_1.wav	Epo beminine, pali amabwe nefimuti	where he is standing there are stones and trees	122	female	4.129	16000	vnd.wave	bem	bem
20.0	2073723	2	3319712233.jpg	20_7372_3_202_02_220119-230447_bem_665_elicit_1.wav	Ubu bwangalo limo bwalikakata, kanshi ni mfwemba nkufwembe.	This game is rough sometimes that's why there's grabbing each other	202	male	5.853	16000	vnd.wave	bem	bem
22.0	2220742	1	2839953744.jpg	22_2074_2_221_01_211110-113833_bem_50c_elicit_1.wav	Bambuya nabafwala icosoteh icabuta  neca impepo ica katapa-katapa.	The elderly lady is wearing a white hat with a green jersey	221	male	6.602	16000	vnd.wave	bem	lam
21.0	2176911	2	4558577575.jpg	21_7691_1_212_02_220115-201047_bem_62a_elicit_0.wav	Ishi imfwalashi shili cine, elyo shile enda mumbali yamusebo	These are four horse keeping on track in a line.	212	female	5.172000000000001	16000	vnd.wave	bem	bem
27.0	2732201	2	3781571333.jpg	27_3220_1_272_02_211109-194542_bem_f07_elicit_0.wav	Cilemoneka kwati ,uyu umwana mwanakashi kuncende ali kwa kwangalila.	Looks like the place the girl is at is a play park.	272	male	6.352	16000	vnd.wave	bem	nya
21.0	2176671	2	374538924.jpg	21_7667_1_212_02_220115-192414_bem_62a_elicit_0.wav	Aba abantu Bali aba lekana lekana, elyo mucikulwa balemoneka cali pentwa ilangi lya buta.	They all have worn differently, and the building is painted white.	212	female	8.666	16000	vnd.wave	bem	bem
31.0	31100483	2	2885891981.jpg	31_10048_3_312_02_220128-200139_bem_eb0_elicit_1.wav	Bushe iyi intontoka uyu umulumendo wacaice aleensha ilemoneka shani?	How is this bicycle looking?	312	female	8.666	16000	vnd.wave	bem	bem
12.0	1229122	1	3148811252.jpg	12_2912_2_121_01_211031-130354_bem_bd6_elicit_1.wav	kuli abantu abekele mumbali abaletamba	there are people sitting alongside watching	121	male	7.917000000000001	16000	vnd.wave	bem	lam
1.0	12034	1	3425069551.jpg	1_203_4_11_01_211031-155804_bem_cc3_elicit_2.wav	Naiminina panshita ya kasuba pakati.	he is standing at around noon time.	11	male	9.369	16000	vnd.wave	bem	toi
10.0	1062323	2	2071309418.jpg	10_6232_3_102_02_211102-150223_bem_ddd_elicit_1.wav	bushe finshi shilecita uku kuncende iyi shiliko?	What are they doing at this place where they are?	102	male	4.877	16000	vnd.wave	bem	bem
4.0	49083	2	3592968286.jpg	4_908_3_42_02_211026-000022_bem_5a5_elicit_1.wav	Kaili umu mu studio bali muli ilaiti ilyakile alya kashika kashika	There is a light in the studio.	42	male	6.76	16000	vnd.wave	bem	bem
12.0	1265220	1	1434607942.jpg	12_6522_0_121_01_211105-081601_bem_9ed_elicit_0.wav	Umulumendo nabika umwana pacipeya, elo umwana naikata umutwe	an old man has put the child on the shoulders and  child is holding his head	121	male	7.0329999999999995	16000	vnd.wave	bem	nya
27.0	2733663	2	3376439178.jpg	27_3366_3_272_02_211111-132547_bem_f07_elicit_1.wav	Aba bantu balishiba saana ukwangala aya amangalo.	These people really know how to play.	272	male	3.924	16000	vnd.wave	bem	nya
16.0	1675934	1	3205214191.jpg	16_7593_4_161_01_211109-105001_bem_74d_elicit_2.wav	bafwile aba nibanyina ngani umbi kukana	It looks like it is the mother because someone can refuse.	161	female	7.895	16000	vnd.wave	bem	toi
33.0	3347563	2	1577929305.jpg	33_4756_3_332_02_211109-160723_bem_b14_elicit_1.wav	aba abalumendo balebomfya intambo ukudosana kabili balemoneka nababikishako amaka	These men are using a big rope to pull themselves	332	female	8.666	16000	vnd.wave	bem	nse
34.0	34108382	1	2952887435.jpg	34_10838_2_341_01_220128-155426_bem_d0b_elicit_1.wav	abantu bafwele alaya yabuta nefilembepo, ebantu baipelesha ukubombela muncende musangwa ifinama na ifimuti.	The people wearing white dresses with words in them are the volunteers.	341	male	9.687	16000	vnd.wave	bem	bem
20.0	2073322	1	4557915399.jpg	20_7332_2_201_01_220116-193823_bem_62a_elicit_1.wav	abantu balitemwa ifikope eico kuti atoloka ififine ukuti enga kopwa icikope icisuma	people like photos that's why he jumped like this so that he can take a nice picture	201	female	8.167	16000	vnd.wave	bem	bem
21.0	2118242	1	2911706853.jpg	21_1824_2_211_01_211112-122209_bem_83a_elicit_1.wav	mumuputule bali balipeta ne langi lya kashika elyo balibika napa kukobeka ifya mpepo nangula amataulo yaku bomfya lintu balesamba banamayo mu mutwe kabili uyu balepomba fimo mu mushishi nabamufwika akakuchingila ifya kufwala fyakwe	there is somewhere where they hang towels as well as coats. the lady whose hair is being beautified also has a towel around her neck, to prevent her clothes from becoming dirty.	211	female	14.202	16000	vnd.wave	bem	
21.0	2117504	1	4481311242.jpg	21_1750_4_211_01_211111-111304_bem_83a_elicit_2.wav	bafilyafye nga filya balya umukate elyo nafimbipo ifyo bapangila mucitofu	you eat it the same way as bread and other baked food	211	female	5.944	16000	vnd.wave	bem	
19.0	1913951	2	630174471.jpg	19_1395_1_192_02_211110-163903_bem_d8d_elicit_0.wav	uyu nakulu wankanda yabuta, elyo nafwala ishati lyabuta.	She is a white lady and it's wearing a white shirt	192	female	5.0360000000000005	16000	vnd.wave	bem	leh
17.0	1765051	2	154257460.jpg	17_6505_1_172_02_220112-114215_bem_5da_elicit_0.wav	Shi tata uyu mung'anda ekele mulemoneka nefipe ifya lekana lekana.	This man is seated in a house that has a lot of different things.	172	male	5.603	16000	vnd.wave	bem	toi
5.0	547870	1	3413019648.jpg	5_4787_0_51_01_220116-091200_bem_03f_elicit_0.wav	Umwaume naikala mu bwato ubwa katapa katapa ubuli mu menshi kabili nafika apa kutentemuka apali amabwe  mu menshi	a man is in a green boat doing on rapids	51	female	12.841	16000	vnd.wave	bem	bem
5.0	511132	1	1400424834.jpg	5_1113_2_51_01_211102-070036_bem_e3a_elicit_1.wav	Umukasha napapapo cimo munuma. Bushe cinshi ico apapile munuma?	she is carrying something on her back, what is she is carrying?	51	female	7.6	16000	vnd.wave	bem	bem
34.0	3451524	1	870367466.jpg	34_5152_4_341_01_211114-145341_bem_50c_elicit_2.wav	akamwana nakapalamina mupepi pakusambilila	the child is sited close to learn	341	male	3.448	16000	vnd.wave	bem	lam
34.0	3450461	2	109656696.jpg	34_5046_1_342_02_211114-005813_bem_50c_elicit_0.wav	Nakafwala ilaya ilya makumbi-makumbi.	She is dressed in a sky blue dress.	342	male	3.153	16000	vnd.wave	bem	lam
11.0	1162790	1	2100909581.jpg	11_6279_0_111_01_211028-042801_bem_1e5_elicit_0.wav	Imbwa yabuuta naiminina iletolokelapo fimo.	A white dog is trying to jump and reach out for something.	111	female	6.465	16000	vnd.wave	bem	bem
22.0	2277103	2	3476451861.jpg	22_7710_3_222_02_211111-213849_bem_50c_elicit_1.wav	panshi pali cani	And there is grass on the ground	222	male	2.699	16000	vnd.wave	bem	lam
15.0	1573493	2	1994416869.jpg	15_7349_3_152_02_211030-125440_bem_8cc_elicit_1.wav	Umwana ali uwansansa nganshi pa menso.	The child looks happy on his face.	152	female	4.763999999999999	16000	vnd.wave	bem	bem
2.0	240730	1	2938316391.jpg	2_4073_0_21_01_211031-111551_bem_2a5_elicit_0.wav	Umwanakashi ali ku ncende ukupalile ku lubali lwa lubemba, nafwala nakaputula ya koowelamo.	a woman is at a sea shore and dresses in a swimming costume.	21	male	7.712999999999999	16000	vnd.wave	bem	bem
16.0	1675882	1	3582914905.jpg	16_7588_2_161_01_211109-103640_bem_74d_elicit_1.wav	afwile limbi aletina ukunwina elo kwati ifyo acilanapa menshi	It looks like he i scared to drawn.	161	female	10.481	16000	vnd.wave	bem	toi
13.0	1368412	1	384577800.jpg	13_6841_2_131_01_211029-201631_bem_9ed_elicit_1.wav	Limbi cakulya, nangula cimuti.	Probably it's something to eat or its a piece of wood.	131	male	3.947	16000	vnd.wave	bem	nya
7.0	717480	1	2752809449.jpg	7_1748_0_71_01_170102-013130_bem_74d_elicit_0.wav	umwanakashi nafwala ilaya Ilya fita naikala pamoolu ya mwaume.	A woman wearing a black dress is sitting on a mans laps.	71	female	6.284	16000	vnd.wave	bem	toi
30.0	3041280	1	2201122447.jpg	30_4128_0_301_01_211110-142737_bem_654_elicit_0.wav	Abalumendo batatu balekopa ifikope.	Three gentlemen are doing photoshoots.	301	male	5.2860000000000005	16000	vnd.wave	bem	bem
	125401	2	3251976937.jpg	12540_1_02_211102-174746_bem_dcc_elicit_0.wav	Ninjimona, ala iyi imbwa ukulanda fye icishinka icatemwa Lesa ibi monafye utumatwi elyo ici icimuti imishe ilecena fye.	This is an ugly oh my gosh! look at it's ears, and it has lifted a stick.	12	male	14.315	16000	vnd.wave	bem	bem
34.0	3450883	2	559910846.jpg	34_5088_3_342_02_211114-111934_bem_004_elicit_1.wav	Bushe ninshi balesefyapo?	What's the occasion?	342	female	2.5860000000000003	16000	vnd.wave	bem	nbl
21.0	2118160	1	2345980168.jpg	21_1816_0_211_01_211112-121012_bem_83a_elicit_0.wav	abacaice ikumi abasungu baleowa kucikulwa cakucifyanishishamo ubwangalo bwa kowa ninshi nabaishunguluka abene	a number of white kids are swimming in a swimming pool	211	female	8.78	16000	vnd.wave	bem	
28.0	2836840	1	4857763702.jpg	28_3684_0_281_01_211112-213449_bem_d8d_elicit_0.wav	shitata wafiita inkanda naiminina kumbali yakantu kapala icimbaya mbaya akabuta.	A darkish gentleman is standing next to a white 3 wheel cart.	281	female	7.464	16000	vnd.wave	bem	leh
33.0	3347612	1	1324673652.jpg	33_4761_2_331_01_211109-162343_bem_c25_elicit_1.wav	abaume abacikulile bamo na bekata ifisansa ifitali efyo bakakile pamo	One old man is holding long grass he has tied together	331	female	11.547	16000	vnd.wave	bem	nse
24.0	2426350	1	3472364264.jpg	24_2635_0_241_01_211110-142518_bem_150_elicit_0.wav	Imbwa ipalamine mumpela ya cimana.	A dog is at the end of the river.	241	female	3.675	16000	vnd.wave	bem	bem
17.0	1777761	2	2515247156.jpg	17_7776_1_172_02_211109-114400_bem_e94_elicit_0.wav	Uyu umwana ali nabanyina bakwe abalemutungulula.	This child is with the mother who is giving guidance.	172	female	5.218	16000	vnd.wave	bem	nya
16.0	1663114	1	5806030158.jpg	16_6311_4_161_01_220111-002912_bem_5da_elicit_2.wav	Emukwai kwena bali nensansa sana pantu iyi incende bali isele pakati apa umulanda wabulwele bwa corona ubu.	Yes the are happy ,they just opened this area again.	161	male	8.666	16000	vnd.wave	bem	toi
17.0	1779543	2	3211210739.jpg	17_7954_3_172_02_211111-085654_bem_e94_elicit_1.wav	Kabili kucende uku kuli nabantu abaletamba ifyo umulumendo alecita.	And there are people at this place watching what this gentleman is doing.	172	female	5.966	16000	vnd.wave	bem	nya
11.0	1163844	1	463786229.jpg	11_6384_4_111_01_211102-073252_bem_574_elicit_2.wav	Ni pa nshita ya kasuba, elo nakasuba nakabalika sana naku buta bwino	it is in the afternoon and it is very sunny	111	female	5.422000000000001	16000	vnd.wave	bem	bem
13.0	1330110	1	2990471798.jpg	13_3011_0_131_01_211105-132846_bem_8cc_elicit_0.wav	Umwana natoloka ukufuma patebulo,aletolokela apalemoneka kwati nipa bulangeti ubuli panshi.	A kid has jumped from the top of the table to down where there is a blanket.	131	female	11.502	16000	vnd.wave	bem	bem
32.0	3246152	1	2838125339.jpg	32_4615_2_321_01_211112-170505_bem_e94_elicit_1.wav	Kuli abaume abasungu abekatilile ici icapangwa na amapulanga	There are white men who are holding the wood.	321	female	6.057	16000	vnd.wave	bem	nyj
36.0	3656501	2	4637420068.jpg	36_5650_1_362_02_211114-161847_bem_dbf_elicit_0.wav	pabashalile abaume nabafula na ishati elyo namayo nafwala na indeleshi ilya kashikika kashikila	on those behind a man is shirtless and a woman is wearing a red dress	362	female	11.434	16000	vnd.wave	bem	bem
24.0	2425961	2	5922747284.jpg	24_2596_1_242_02_211109-083541_bem_150_elicit_0.wav	Kunuma ya mukashana kuli abalumendo babili abekele.	The stand is near the road which has color red and white.	242	female	4.718999999999999	16000	vnd.wave	bem	bem
14.0	1470473	2	2703155733.jpg	14_7047_3_142_02_211111-111530_bem_5da_elicit_1.wav	Kanshi ekuleya na ibumba lyabantu pacipanda bonse mukutamba abaleecimfya.	So that's where everyone in the area is going, to watch the competition.	142	male	5.853	16000	vnd.wave	bem	toi
15.0	1574461	2	2066271441.jpg	15_7446_1_152_02_211030-171216_bem_8cc_elicit_0.wav	amenshi yalemoneka ayabuka saana	the water looks very clean	152	female	5.376	16000	vnd.wave	bem	bem
17.0	1777721	2	3304511635.jpg	17_7772_1_172_02_211109-112335_bem_e94_elicit_0.wav	Ee baleshana amasha yakucimfyana mukati yacikulwa.	Yes they are dancing dances to compete inside a building.	172	female	5.921	16000	vnd.wave	bem	nyj
22.0	2221161	2	7187734520.jpg	22_2116_1_222_02_211109-183154_bem_004_elicit_0.wav	Nafwala kaputula na ishati	He is wearing shorts and a shirt	222	female	2.495	16000	vnd.wave	bem	nbl
13.0	1367660	1	2081679622.jpg	13_6766_0_131_01_211028-103727_bem_9ed_elicit_0.wav	Umwaice umwaume, aleetolokela pacipuna mung'anda.	A young boy is jumping on a couch in the house.	131	male	4.197	16000	vnd.wave	bem	nya
17.0	1779503	2	2952751562.jpg	17_7950_3_172_02_211111-082239_bem_e94_elicit_1.wav	Cilemoneka kwati shitaata alelolela isitima.	It looks like the man is waiting for a train.	172	female	4.855	16000	vnd.wave	bem	nya
17.0	1778300	1	235065283.jpg	17_7830_0_171_01_211109-095335_bem_947_elicit_0.wav	Umulumendo umusungu ali kucende ukwafula imfula ya bunga.	A white gentleman is at a place full of snow.	171	male	6.827999999999999	16000	vnd.wave	bem	toi
